,0,1
1507,meal_preparation begin 2009-11-19 00:46:46.004697 r2,meal_preparation begin 2009-11-19 00:53:59.028517 r2
1508,meal_preparation begin 2009-11-19 00:53:59.028517 r2,work begin 2009-11-19 01:02:29.025154 r2
1509,work begin 2009-11-19 01:02:29.025154 r2,sleep begin 2009-11-19 01:09:19.008146 r2
1510,sleep begin 2009-11-19 01:09:19.008146 r2,watch_tv begin 2009-11-19 01:57:47.000894 r2
1511,watch_tv begin 2009-11-19 01:57:47.000894 r2,personal_hygiene begin 2009-11-19 07:54:02.091068 r2
1512,personal_hygiene begin 2009-11-19 07:54:02.091068 r2,sleep begin 2009-11-19 07:55:28.006406 r2
1513,sleep begin 2009-11-19 07:55:28.006406 r2,work begin 2009-11-19 08:12:20.041124 r2
1514,work begin 2009-11-19 08:12:20.041124 r2,personal_hygiene begin 2009-11-19 08:14:29.067257 r2
1515,personal_hygiene begin 2009-11-19 08:14:29.067257 r2,bathing begin 2009-11-19 08:15:53.036904 r2
1516,bathing begin 2009-11-19 08:15:53.036904 r2,work begin 2009-11-19 08:40:48.091346 r2
1517,work begin 2009-11-19 08:40:48.091346 r2,personal_hygiene begin 2009-11-19 08:48:49.007918 r2
1518,personal_hygiene begin 2009-11-19 08:48:49.007918 r2,work begin 2009-11-19 08:51:17.018065 r2
1519,work begin 2009-11-19 08:51:17.018065 r2,meal_preparation begin 2009-11-19 08:53:48.069046 r2
1520,meal_preparation begin 2009-11-19 08:53:48.069046 r2,leave_home begin 2009-11-19 08:54:33.051517 r2
1521,leave_home begin 2009-11-19 08:54:33.051517 r2,sleep begin 2009-11-19 23:04:30.016102 r2
1522,sleep begin 2009-11-19 23:04:30.016102 r2,personal_hygiene begin 2009-11-20 06:21:00.068643 r2
1523,personal_hygiene begin 2009-11-20 06:21:00.068643 r2,sleep begin 2009-11-20 06:23:56.039556 r2
1524,sleep begin 2009-11-20 06:23:56.039556 r2,meal_preparation begin 2009-11-20 06:31:25.008443 r2
1525,meal_preparation begin 2009-11-20 06:31:25.008443 r2,work begin 2009-11-20 06:35:17.056826 r2
1526,work begin 2009-11-20 06:35:17.056826 r2,personal_hygiene begin 2009-11-20 06:46:03.062582 r2
1527,personal_hygiene begin 2009-11-20 06:46:03.062582 r2,work begin 2009-11-20 06:50:31.060306 r2
1528,work begin 2009-11-20 06:50:31.060306 r2,meal_preparation begin 2009-11-20 07:02:28.083395 r2
1529,meal_preparation begin 2009-11-20 07:02:28.083395 r2,work begin 2009-11-20 07:06:57.085938 r2
1530,work begin 2009-11-20 07:06:57.085938 r2,leave_home begin 2009-11-20 07:10:37.073714 r2
1531,leave_home begin 2009-11-20 07:10:37.073714 r2,enter_home begin 2009-11-20 07:16:42.006042 r2
1532,enter_home begin 2009-11-20 07:16:42.006042 r2,work begin 2009-11-20 07:17:24.091223 r2
1533,work begin 2009-11-20 07:17:24.091223 r2,leave_home begin 2009-11-20 07:21:21.007547 r2
1534,leave_home begin 2009-11-20 07:21:21.007547 r2,enter_home begin 2009-11-20 07:27:16.077085 r2
1535,enter_home begin 2009-11-20 07:27:16.077085 r2,work begin 2009-11-20 07:27:47.092535 r2
1536,work begin 2009-11-20 07:27:47.092535 r2,personal_hygiene begin 2009-11-20 07:30:15.072087 r2
1537,personal_hygiene begin 2009-11-20 07:30:15.072087 r2,leave_home begin 2009-11-20 07:35:01.078824 r2
1538,leave_home begin 2009-11-20 07:35:01.078824 r2,enter_home begin 2009-11-20 07:42:33.023885 r2
1539,enter_home begin 2009-11-20 07:42:33.023885 r2,meal_preparation begin 2009-11-20 07:42:53.001048 r2
1540,meal_preparation begin 2009-11-20 07:42:53.001048 r2,eating begin 2009-11-20 07:46:30.004558 r2
1541,eating begin 2009-11-20 07:46:30.004558 r2,meal_preparation begin 2009-11-20 07:54:02.082304 r2
1542,meal_preparation begin 2009-11-20 07:54:02.082304 r2,personal_hygiene begin 2009-11-20 08:07:08.055737 r2
1543,personal_hygiene begin 2009-11-20 08:07:08.055737 r2,bathing begin 2009-11-20 08:08:13.001511 r2
1544,bathing begin 2009-11-20 08:08:13.001511 r2,personal_hygiene begin 2009-11-20 08:23:38.056488 r2
1545,personal_hygiene begin 2009-11-20 08:23:38.056488 r2,leave_home begin 2009-11-20 08:31:09.007821 r2
1546,leave_home begin 2009-11-20 08:31:09.007821 r2,sleep begin 2009-11-28 23:02:30.074154 r2
1547,sleep begin 2009-11-28 23:02:30.074154 r2,sleep begin 2009-11-29 23:00:00.028527 r2
1548,sleep begin 2009-11-29 23:00:00.028527 r2,personal_hygiene begin 2009-11-30 00:00:27.006463 r2
1549,personal_hygiene begin 2009-11-30 00:00:27.006463 r2,personal_hygiene begin 2009-11-30 00:05:51.040183 r2
1550,personal_hygiene begin 2009-11-30 00:05:51.040183 r2,leave_home begin 2009-11-30 00:09:10.004645 r2
1551,leave_home begin 2009-11-30 00:09:10.004645 r2,enter_home begin 2009-11-30 00:23:36.063011 r2
1552,enter_home begin 2009-11-30 00:23:36.063011 r2,watch_tv begin 2009-11-30 00:24:02.096243 r2
1553,watch_tv begin 2009-11-30 00:24:02.096243 r2,meal_preparation begin 2009-11-30 00:26:23.005717 r2
1554,meal_preparation begin 2009-11-30 00:26:23.005717 r2,eating begin 2009-11-30 00:27:57.098568 r2
1555,eating begin 2009-11-30 00:27:57.098568 r2,sleep begin 2009-11-30 00:34:19.080849 r2
1556,sleep begin 2009-11-30 00:34:19.080849 r2,personal_hygiene begin 2009-11-30 07:16:20.002638 r2
1557,personal_hygiene begin 2009-11-30 07:16:20.002638 r2,sleep begin 2009-11-30 07:18:31.007896 r2
1558,sleep begin 2009-11-30 07:18:31.007896 r2,meal_preparation begin 2009-11-30 07:36:13.008914 r2
1559,meal_preparation begin 2009-11-30 07:36:13.008914 r2,eating begin 2009-11-30 07:51:53.031457 r2
1560,eating begin 2009-11-30 07:51:53.031457 r2,meal_preparation begin 2009-11-30 08:03:57.005487 r2
1561,meal_preparation begin 2009-11-30 08:03:57.005487 r2,watch_tv begin 2009-11-30 08:36:27.008384 r2
1562,watch_tv begin 2009-11-30 08:36:27.008384 r2,work begin 2009-11-30 08:45:17.034442 r2
1563,work begin 2009-11-30 08:45:17.034442 r2,personal_hygiene begin 2009-11-30 08:47:04.098456 r2
1564,personal_hygiene begin 2009-11-30 08:47:04.098456 r2,personal_hygiene begin 2009-11-30 08:55:56.069451 r2
1565,personal_hygiene begin 2009-11-30 08:55:56.069451 r2,enter_home begin 2009-12-01 00:05:31.046061 r2
1566,enter_home begin 2009-12-01 00:05:31.046061 r2,work begin 2009-12-01 00:06:28.032672 r2
1567,work begin 2009-12-01 00:06:28.032672 r2,personal_hygiene begin 2009-12-01 00:07:56.041281 r2
1568,personal_hygiene begin 2009-12-01 00:07:56.041281 r2,sleep begin 2009-12-01 00:11:47.016731 r2
1569,sleep begin 2009-12-01 00:11:47.016731 r2,personal_hygiene begin 2009-12-01 07:35:01.055428 r2
1570,personal_hygiene begin 2009-12-01 07:35:01.055428 r2,work begin 2009-12-01 07:36:17.048477 r2
1571,work begin 2009-12-01 07:36:17.048477 r2,personal_hygiene begin 2009-12-01 07:37:40.078915 r2
1572,personal_hygiene begin 2009-12-01 07:37:40.078915 r2,bathing begin 2009-12-01 07:38:45.094415 r2
1573,bathing begin 2009-12-01 07:38:45.094415 r2,work begin 2009-12-01 08:01:13.075025 r2
1574,work begin 2009-12-01 08:01:13.075025 r2,meal_preparation begin 2009-12-01 08:24:53.055287 r2
1575,meal_preparation begin 2009-12-01 08:24:53.055287 r2,eating begin 2009-12-01 08:29:02.066834 r2
1576,eating begin 2009-12-01 08:29:02.066834 r2,work begin 2009-12-01 08:40:47.001907 r2
1577,work begin 2009-12-01 08:40:47.001907 r2,personal_hygiene begin 2009-12-01 08:41:28.016943 r2
1578,personal_hygiene begin 2009-12-01 08:41:28.016943 r2,work begin 2009-12-01 08:42:03.004206 r2
1579,work begin 2009-12-01 08:42:03.004206 r2,personal_hygiene begin 2009-12-01 08:50:18.034188 r2
1580,personal_hygiene begin 2009-12-01 08:50:18.034188 r2,personal_hygiene begin 2009-12-01 08:52:59.021855 r2
1581,personal_hygiene begin 2009-12-01 08:52:59.021855 r2,leave_home begin 2009-12-01 08:58:03.071859 r2
1582,leave_home begin 2009-12-01 08:58:03.071859 r2,sleep begin 2009-12-01 23:00:29.079042 r2
1583,sleep begin 2009-12-01 23:00:29.079042 r2,personal_hygiene begin 2009-12-01 23:14:53.058575 r2
1584,personal_hygiene begin 2009-12-01 23:14:53.058575 r2,sleep begin 2009-12-01 23:21:35.060073 r2
1585,sleep begin 2009-12-01 23:21:35.060073 r2,personal_hygiene begin 2009-12-02 07:16:55.033158 r2
1586,personal_hygiene begin 2009-12-02 07:16:55.033158 r2,personal_hygiene begin 2009-12-02 07:20:27.081079 r2
1587,personal_hygiene begin 2009-12-02 07:20:27.081079 r2,meal_preparation begin 2009-12-02 07:21:41.032864 r2
1588,meal_preparation begin 2009-12-02 07:21:41.032864 r2,eating begin 2009-12-02 07:24:27.049494 r2
1589,eating begin 2009-12-02 07:24:27.049494 r2,work begin 2009-12-02 07:32:11.000297 r2
1590,work begin 2009-12-02 07:32:11.000297 r2,personal_hygiene begin 2009-12-02 07:46:17.091822 r2
1591,personal_hygiene begin 2009-12-02 07:46:17.091822 r2,bathing begin 2009-12-02 07:47:17.055821 r2
1592,bathing begin 2009-12-02 07:47:17.055821 r2,work begin 2009-12-02 08:09:42.089735 r2
1593,work begin 2009-12-02 08:09:42.089735 r2,personal_hygiene begin 2009-12-02 08:16:56.083981 r2
1594,personal_hygiene begin 2009-12-02 08:16:56.083981 r2,watch_tv begin 2009-12-02 23:00:59.002857 r2
1595,watch_tv begin 2009-12-02 23:00:59.002857 r2,sleep begin 2009-12-02 23:03:00.038854 r2
1596,sleep begin 2009-12-02 23:03:00.038854 r2,personal_hygiene begin 2009-12-03 07:27:57.082887 r2
1597,personal_hygiene begin 2009-12-03 07:27:57.082887 r2,sleep begin 2009-12-03 07:29:54.050177 r2
1598,sleep begin 2009-12-03 07:29:54.050177 r2,meal_preparation begin 2009-12-03 08:10:07.003686 r2
1599,meal_preparation begin 2009-12-03 08:10:07.003686 r2,eating begin 2009-12-03 08:14:37.037884 r2
1600,eating begin 2009-12-03 08:14:37.037884 r2,watch_tv begin 2009-12-03 08:22:46.044754 r2
1601,watch_tv begin 2009-12-03 08:22:46.044754 r2,watch_tv begin 2009-12-03 23:22:19.086552 r2
1602,watch_tv begin 2009-12-03 23:22:19.086552 r2,leave_home begin 2009-12-03 23:57:59.052059 r2
1603,leave_home begin 2009-12-03 23:57:59.052059 r2,enter_home begin 2009-12-04 01:29:19.076152 r2
1604,enter_home begin 2009-12-04 01:29:19.076152 r2,work begin 2009-12-04 01:31:14.018905 r2
1605,work begin 2009-12-04 01:31:14.018905 r2,sleep begin 2009-12-04 01:33:39.094681 r2
1606,sleep begin 2009-12-04 01:33:39.094681 r2,sleep begin 2009-12-04 07:16:44.057112 r2
1607,sleep begin 2009-12-04 07:16:44.057112 r2,personal_hygiene begin 2009-12-04 07:39:19.007916 r2
1608,personal_hygiene begin 2009-12-04 07:39:19.007916 r2,bathing begin 2009-12-04 07:41:09.021483 r2
1609,bathing begin 2009-12-04 07:41:09.021483 r2,work begin 2009-12-04 08:20:09.099802 r2
1610,work begin 2009-12-04 08:20:09.099802 r2,personal_hygiene begin 2009-12-04 08:22:30.073501 r2
1611,personal_hygiene begin 2009-12-04 08:22:30.073501 r2,work begin 2009-12-04 08:24:58.015866 r2
1612,work begin 2009-12-04 08:24:58.015866 r2,personal_hygiene begin 2009-12-04 08:33:59.014716 r2
1613,personal_hygiene begin 2009-12-04 08:33:59.014716 r2,meal_preparation begin 2009-12-04 08:37:58.037026 r2
1614,meal_preparation begin 2009-12-04 08:37:58.037026 r2,leave_home begin 2009-12-04 08:40:24.030922 r2
1615,leave_home begin 2009-12-04 08:40:24.030922 r2,work begin 2009-12-04 23:00:00.057794 r2
1616,work begin 2009-12-04 23:00:00.057794 r2,sleep begin 2009-12-05 00:00:46.064212 r2
1617,sleep begin 2009-12-05 00:00:46.064212 r2,sleep begin 2009-12-05 23:00:06.016748 r2
1618,sleep begin 2009-12-05 23:00:06.016748 r2,bed_toilet_transition begin 2009-12-06 00:25:41.021766 r2
1619,bed_toilet_transition begin 2009-12-06 00:25:41.021766 r2,sleep begin 2009-12-06 23:00:00.009783 r2
1620,sleep begin 2009-12-06 23:00:00.009783 r2,sleep begin 2009-12-07 00:05:03.061434 r2
1621,sleep begin 2009-12-07 00:05:03.061434 r2,personal_hygiene begin 2009-12-07 07:25:30.090898 r2
1622,personal_hygiene begin 2009-12-07 07:25:30.090898 r2,sleep begin 2009-12-07 07:28:47.029133 r2
1623,sleep begin 2009-12-07 07:28:47.029133 r2,personal_hygiene begin 2009-12-07 08:15:18.087071 r2
1624,personal_hygiene begin 2009-12-07 08:15:18.087071 r2,personal_hygiene begin 2009-12-07 08:16:42.007206 r2
1625,personal_hygiene begin 2009-12-07 08:16:42.007206 r2,sleep begin 2009-12-07 08:21:16.081346 r2
1626,sleep begin 2009-12-07 08:21:16.081346 r2,sleep begin 2009-12-07 08:32:37.024582 r2
1627,sleep begin 2009-12-07 08:32:37.024582 r2,enter_home begin 2009-12-08 07:11:44.085338 r2
1628,enter_home begin 2009-12-08 07:11:44.085338 r2,work begin 2009-12-08 07:12:34.092558 r2
1629,work begin 2009-12-08 07:12:34.092558 r2,personal_hygiene begin 2009-12-08 07:15:54.027834 r2
1630,personal_hygiene begin 2009-12-08 07:15:54.027834 r2,bathing begin 2009-12-08 07:18:58.046937 r2
1631,bathing begin 2009-12-08 07:18:58.046937 r2,work begin 2009-12-08 07:41:43.041471 r2
1632,work begin 2009-12-08 07:41:43.041471 r2,personal_hygiene begin 2009-12-08 07:44:11.000001 r2
1633,personal_hygiene begin 2009-12-08 07:44:11.000001 r2,work begin 2009-12-08 07:49:36.081739 r2
1634,work begin 2009-12-08 07:49:36.081739 r2,meal_preparation begin 2009-12-08 08:13:42.019213 r2
1635,meal_preparation begin 2009-12-08 08:13:42.019213 r2,eating begin 2009-12-08 08:17:06.019078 r2
1636,eating begin 2009-12-08 08:17:06.019078 r2,personal_hygiene begin 2009-12-08 08:31:34.076305 r2
1637,personal_hygiene begin 2009-12-08 08:31:34.076305 r2,work begin 2009-12-08 08:36:54.065142 r2
1638,work begin 2009-12-08 08:36:54.065142 r2,meal_preparation begin 2009-12-08 08:39:39.006892 r2
1639,meal_preparation begin 2009-12-08 08:39:39.006892 r2,work begin 2009-12-08 08:47:49.086931 r2
1640,work begin 2009-12-08 08:47:49.086931 r2,work begin 2009-12-08 08:58:44.036088 r2
1641,work begin 2009-12-08 08:58:44.036088 r2,enter_home begin 2009-12-09 00:34:28.091243 r2
1642,enter_home begin 2009-12-09 00:34:28.091243 r2,work begin 2009-12-09 00:35:08.047812 r2
1643,work begin 2009-12-09 00:35:08.047812 r2,personal_hygiene begin 2009-12-09 00:42:08.053209 r2
1644,personal_hygiene begin 2009-12-09 00:42:08.053209 r2,work begin 2009-12-09 00:43:20.028731 r2
1645,work begin 2009-12-09 00:43:20.028731 r2,sleep begin 2009-12-09 00:48:57.037891 r2
1646,sleep begin 2009-12-09 00:48:57.037891 r2,personal_hygiene begin 2009-12-09 07:34:06.041833 r2
1647,personal_hygiene begin 2009-12-09 07:34:06.041833 r2,work begin 2009-12-09 07:37:53.003669 r2
1648,work begin 2009-12-09 07:37:53.003669 r2,personal_hygiene begin 2009-12-09 07:43:04.058537 r2
1649,personal_hygiene begin 2009-12-09 07:43:04.058537 r2,bathing begin 2009-12-09 07:44:50.049123 r2
1650,bathing begin 2009-12-09 07:44:50.049123 r2,personal_hygiene begin 2009-12-09 08:04:55.069762 r2
1651,personal_hygiene begin 2009-12-09 08:04:55.069762 r2,work begin 2009-12-09 08:09:44.041751 r2
1652,work begin 2009-12-09 08:09:44.041751 r2,personal_hygiene begin 2009-12-09 08:12:19.015441 r2
1653,personal_hygiene begin 2009-12-09 08:12:19.015441 r2,personal_hygiene begin 2009-12-09 08:22:21.011714 r2
1654,personal_hygiene begin 2009-12-09 08:22:21.011714 r2,enter_home begin 2010-01-10 02:01:56.009038 r2
1655,enter_home begin 2010-01-10 02:01:56.009038 r2,meal_preparation begin 2010-01-10 02:02:10.073997 r2
1656,meal_preparation begin 2010-01-10 02:02:10.073997 r2,work begin 2010-01-10 02:04:43.091902 r2
1657,work begin 2010-01-10 02:04:43.091902 r2,sleep begin 2010-01-10 02:52:14.004613 r2
1658,sleep begin 2010-01-10 02:52:14.004613 r2,enter_home begin 2010-01-11 01:04:22.027852 r2
1659,enter_home begin 2010-01-11 01:04:22.027852 r2,work begin 2010-01-11 01:05:12.090015 r2
1660,work begin 2010-01-11 01:05:12.090015 r2,meal_preparation begin 2010-01-11 01:08:51.098039 r2
1661,meal_preparation begin 2010-01-11 01:08:51.098039 r2,personal_hygiene begin 2010-01-11 01:11:16.040221 r2
1662,personal_hygiene begin 2010-01-11 01:11:16.040221 r2,work begin 2010-01-11 01:13:00.007507 r2
1663,work begin 2010-01-11 01:13:00.007507 r2,work begin 2010-01-11 01:26:12.026331 r2
1664,work begin 2010-01-11 01:26:12.026331 r2,sleep begin 2010-01-11 01:47:26.004572 r2
1665,sleep begin 2010-01-11 01:47:26.004572 r2,personal_hygiene begin 2010-01-11 08:07:37.029405 r2
1666,personal_hygiene begin 2010-01-11 08:07:37.029405 r2,sleep begin 2010-01-11 08:11:02.021553 r2
1667,sleep begin 2010-01-11 08:11:02.021553 r2,personal_hygiene begin 2010-01-11 08:33:34.006017 r2
1668,personal_hygiene begin 2010-01-11 08:33:34.006017 r2,work begin 2010-01-11 08:38:22.056224 r2
1669,work begin 2010-01-11 08:38:22.056224 r2,personal_hygiene begin 2010-01-11 08:39:41.000413 r2
1670,personal_hygiene begin 2010-01-11 08:39:41.000413 r2,personal_hygiene begin 2010-01-11 08:42:39.027899 r2
1671,personal_hygiene begin 2010-01-11 08:42:39.027899 r2,work begin 2010-01-11 08:48:22.040721 r2
1672,work begin 2010-01-11 08:48:22.040721 r2,personal_hygiene begin 2010-01-11 08:52:02.047297 r2
1673,personal_hygiene begin 2010-01-11 08:52:02.047297 r2,work begin 2010-01-11 08:57:53.056019 r2
1674,work begin 2010-01-11 08:57:53.056019 r2,enter_home begin 2010-01-12 00:50:58.034306 r2
1675,enter_home begin 2010-01-12 00:50:58.034306 r2,personal_hygiene begin 2010-01-12 00:55:13.067098 r2
1676,personal_hygiene begin 2010-01-12 00:55:13.067098 r2,work begin 2010-01-12 01:00:43.068736 r2
1677,work begin 2010-01-12 01:00:43.068736 r2,watch_tv begin 2010-01-12 01:06:15.075059 r2
1678,watch_tv begin 2010-01-12 01:06:15.075059 r2,watch_tv begin 2010-01-12 01:25:38.051012 r2
1679,watch_tv begin 2010-01-12 01:25:38.051012 r2,work begin 2010-01-12 01:51:09.004706 r2
1680,work begin 2010-01-12 01:51:09.004706 r2,meal_preparation begin 2010-01-12 01:52:18.065419 r2
1681,meal_preparation begin 2010-01-12 01:52:18.065419 r2,leave_home begin 2010-01-12 02:02:56.088967 r2
1682,leave_home begin 2010-01-12 02:02:56.088967 r2,enter_home begin 2010-01-12 02:47:32.025048 r2
1683,enter_home begin 2010-01-12 02:47:32.025048 r2,personal_hygiene begin 2010-01-12 02:48:37.021147 r2
1684,personal_hygiene begin 2010-01-12 02:48:37.021147 r2,work begin 2010-01-12 02:51:04.080242 r2
1685,work begin 2010-01-12 02:51:04.080242 r2,sleep begin 2010-01-12 03:04:56.053155 r2
1686,sleep begin 2010-01-12 03:04:56.053155 r2,work begin 2010-01-12 23:00:00.070769 r2
1687,work begin 2010-01-12 23:00:00.070769 r2,meal_preparation begin 2010-01-12 23:34:01.033974 r2
1688,meal_preparation begin 2010-01-12 23:34:01.033974 r2,work begin 2010-01-13 00:18:03.059058 r2
1689,work begin 2010-01-13 00:18:03.059058 r2,personal_hygiene begin 2010-01-13 00:52:50.035988 r2
1690,personal_hygiene begin 2010-01-13 00:52:50.035988 r2,work begin 2010-01-13 00:58:35.075737 r2
1691,work begin 2010-01-13 00:58:35.075737 r2,sleep begin 2010-01-13 01:01:30.060744 r2
1692,sleep begin 2010-01-13 01:01:30.060744 r2,personal_hygiene begin 2010-01-13 08:09:29.014858 r2
1693,personal_hygiene begin 2010-01-13 08:09:29.014858 r2,meal_preparation begin 2010-01-13 08:11:49.050224 r2
1694,meal_preparation begin 2010-01-13 08:11:49.050224 r2,eating begin 2010-01-13 08:13:25.003981 r2
1695,eating begin 2010-01-13 08:13:25.003981 r2,watch_tv begin 2010-01-13 08:26:27.000703 r2
1696,watch_tv begin 2010-01-13 08:26:27.000703 r2,work begin 2010-01-13 08:40:26.040168 r2
1697,work begin 2010-01-13 08:40:26.040168 r2,personal_hygiene begin 2010-01-13 08:42:34.049132 r2
1698,personal_hygiene begin 2010-01-13 08:42:34.049132 r2,work begin 2010-01-13 08:45:38.086425 r2
1699,work begin 2010-01-13 08:45:38.086425 r2,personal_hygiene begin 2010-01-13 08:57:18.024099 r2
1700,personal_hygiene begin 2010-01-13 08:57:18.024099 r2,work begin 2010-01-13 23:13:43.019081 r2
1701,work begin 2010-01-13 23:13:43.019081 r2,sleep begin 2010-01-13 23:25:27.008949 r2
1702,sleep begin 2010-01-13 23:25:27.008949 r2,personal_hygiene begin 2010-01-14 03:43:29.012728 r2
1703,personal_hygiene begin 2010-01-14 03:43:29.012728 r2,sleep begin 2010-01-14 03:48:59.017658 r2
1704,sleep begin 2010-01-14 03:48:59.017658 r2,personal_hygiene begin 2010-01-14 07:45:58.001293 r2
1705,personal_hygiene begin 2010-01-14 07:45:58.001293 r2,meal_preparation begin 2010-01-14 07:53:16.026576 r2
1706,meal_preparation begin 2010-01-14 07:53:16.026576 r2,eating begin 2010-01-14 08:28:33.073283 r2
1707,eating begin 2010-01-14 08:28:33.073283 r2,work begin 2010-01-14 23:02:07.019961 r2
1708,work begin 2010-01-14 23:02:07.019961 r2,leave_home begin 2010-01-14 23:29:37.067179 r2
1709,leave_home begin 2010-01-14 23:29:37.067179 r2,enter_home begin 2010-01-15 01:45:21.016192 r2
1710,enter_home begin 2010-01-15 01:45:21.016192 r2,work begin 2010-01-15 01:45:50.000223 r2
1711,work begin 2010-01-15 01:45:50.000223 r2,sleep begin 2010-01-15 02:21:05.034196 r2
