,0,1
1513,personal_hygiene begin 2009-11-05 08:37:43.018657 r1,bathing begin 2009-11-05 08:39:49.000090 r1
1514,bathing begin 2009-11-05 08:39:49.000090 r1,work begin 2009-11-05 08:43:30.009223 r1
1515,work begin 2009-11-05 08:43:30.009223 r1,work begin 2009-11-05 08:45:10.058155 r1
1516,work begin 2009-11-05 08:45:10.058155 r1,personal_hygiene begin 2009-11-05 08:56:34.066576 r1
1517,personal_hygiene begin 2009-11-05 08:56:34.066576 r1,enter_home begin 2009-11-05 23:41:58.082659 r1
1518,enter_home begin 2009-11-05 23:41:58.082659 r1,work begin 2009-11-05 23:51:06.005236 r1
1519,work begin 2009-11-05 23:51:06.005236 r1,sleep begin 2009-11-06 00:44:28.052436 r1
1520,sleep begin 2009-11-06 00:44:28.052436 r1,personal_hygiene begin 2009-11-06 07:11:37.004427 r1
1521,personal_hygiene begin 2009-11-06 07:11:37.004427 r1,personal_hygiene begin 2009-11-06 07:23:34.040618 r1
1522,personal_hygiene begin 2009-11-06 07:23:34.040618 r1,leave_home begin 2009-11-06 07:24:18.012183 r1
1523,leave_home begin 2009-11-06 07:24:18.012183 r1,work begin 2009-11-06 23:00:46.081487 r1
1524,work begin 2009-11-06 23:00:46.081487 r1,work begin 2009-11-06 23:40:51.014548 r1
1525,work begin 2009-11-06 23:40:51.014548 r1,sleep begin 2009-11-06 23:57:16.090264 r1
1526,sleep begin 2009-11-06 23:57:16.090264 r1,bed_toilet_transition begin 2009-11-07 04:05:26.029759 r1
1527,bed_toilet_transition begin 2009-11-07 04:05:26.029759 r1,meal_preparation begin 2009-11-07 04:28:09.007782 r1
1528,meal_preparation begin 2009-11-07 04:28:09.007782 r1,sleep begin 2009-11-07 04:45:52.015591 r1
1529,sleep begin 2009-11-07 04:45:52.015591 r1,personal_hygiene begin 2009-11-07 06:55:57.034338 r1
1530,personal_hygiene begin 2009-11-07 06:55:57.034338 r1,sleep begin 2009-11-07 06:58:26.000137 r1
1531,sleep begin 2009-11-07 06:58:26.000137 r1,watch_tv begin 2009-11-07 23:15:54.049096 r1
1532,watch_tv begin 2009-11-07 23:15:54.049096 r1,meal_preparation begin 2009-11-07 23:23:05.033153 r1
1533,meal_preparation begin 2009-11-07 23:23:05.033153 r1,watch_tv begin 2009-11-07 23:29:36.021711 r1
1534,watch_tv begin 2009-11-07 23:29:36.021711 r1,work begin 2009-11-07 23:53:08.007681 r1
1535,work begin 2009-11-07 23:53:08.007681 r1,watch_tv begin 2009-11-08 00:11:58.053161 r1
1536,watch_tv begin 2009-11-08 00:11:58.053161 r1,leave_home begin 2009-11-08 00:15:09.061709 r1
1537,leave_home begin 2009-11-08 00:15:09.061709 r1,enter_home begin 2009-11-08 23:14:34.012972 r1
1538,enter_home begin 2009-11-08 23:14:34.012972 r1,meal_preparation begin 2009-11-08 23:16:08.046882 r1
1539,meal_preparation begin 2009-11-08 23:16:08.046882 r1,work begin 2009-11-08 23:29:49.045809 r1
1540,work begin 2009-11-08 23:29:49.045809 r1,work begin 2009-11-09 00:12:15.000328 r1
1541,work begin 2009-11-09 00:12:15.000328 r1,sleep begin 2009-11-09 01:12:37.013711 r1
1542,sleep begin 2009-11-09 01:12:37.013711 r1,personal_hygiene begin 2009-11-09 05:58:12.080737 r1
1543,personal_hygiene begin 2009-11-09 05:58:12.080737 r1,bathing begin 2009-11-09 06:02:19.050356 r1
1544,bathing begin 2009-11-09 06:02:19.050356 r1,work begin 2009-11-09 06:26:17.000042 r1
1545,work begin 2009-11-09 06:26:17.000042 r1,personal_hygiene begin 2009-11-09 06:33:51.096344 r1
1546,personal_hygiene begin 2009-11-09 06:33:51.096344 r1,work begin 2009-11-09 06:39:11.038682 r1
1547,work begin 2009-11-09 06:39:11.038682 r1,work begin 2009-11-09 06:44:03.075244 r1
1548,work begin 2009-11-09 06:44:03.075244 r1,sleep begin 2009-11-09 06:53:45.027898 r1
1549,sleep begin 2009-11-09 06:53:45.027898 r1,leave_home begin 2009-11-09 07:04:38.008704 r1
1550,leave_home begin 2009-11-09 07:04:38.008704 r1,watch_tv begin 2009-11-09 23:00:02.095756 r1
1551,watch_tv begin 2009-11-09 23:00:02.095756 r1,leave_home begin 2009-11-09 23:09:46.000762 r1
1552,leave_home begin 2009-11-09 23:09:46.000762 r1,enter_home begin 2009-11-10 08:19:25.088667 r1
1553,enter_home begin 2009-11-10 08:19:25.088667 r1,work begin 2009-11-10 08:23:12.079842 r1
1554,work begin 2009-11-10 08:23:12.079842 r1,personal_hygiene begin 2009-11-10 08:57:41.032219 r1
1555,personal_hygiene begin 2009-11-10 08:57:41.032219 r1,enter_home begin 2009-11-11 23:03:48.027785 r1
1556,enter_home begin 2009-11-11 23:03:48.027785 r1,work begin 2009-11-11 23:05:20.066426 r1
1557,work begin 2009-11-11 23:05:20.066426 r1,work begin 2009-11-11 23:12:28.042161 r1
1558,work begin 2009-11-11 23:12:28.042161 r1,personal_hygiene begin 2009-11-12 00:02:24.043852 r1
1559,personal_hygiene begin 2009-11-12 00:02:24.043852 r1,bathing begin 2009-11-12 00:03:06.085462 r1
1560,bathing begin 2009-11-12 00:03:06.085462 r1,work begin 2009-11-12 00:22:42.019081 r1
1561,work begin 2009-11-12 00:22:42.019081 r1,work begin 2009-11-12 00:31:28.024543 r1
1562,work begin 2009-11-12 00:31:28.024543 r1,personal_hygiene begin 2009-11-12 00:34:32.098557 r1
1563,personal_hygiene begin 2009-11-12 00:34:32.098557 r1,work begin 2009-11-12 00:50:41.075466 r1
1564,work begin 2009-11-12 00:50:41.075466 r1,sleep begin 2009-11-12 02:11:25.097366 r1
1565,sleep begin 2009-11-12 02:11:25.097366 r1,work begin 2009-11-12 08:22:33.059383 r1
1566,work begin 2009-11-12 08:22:33.059383 r1,work begin 2009-11-12 08:27:44.035063 r1
1567,work begin 2009-11-12 08:27:44.035063 r1,leave_home begin 2009-11-12 08:32:13.021332 r1
1568,leave_home begin 2009-11-12 08:32:13.021332 r1,work begin 2009-11-12 23:00:02.045153 r1
1569,work begin 2009-11-12 23:00:02.045153 r1,work begin 2009-11-12 23:58:27.022031 r1
1570,work begin 2009-11-12 23:58:27.022031 r1,work begin 2009-11-13 02:03:35.097169 r1
1571,work begin 2009-11-13 02:03:35.097169 r1,sleep begin 2009-11-13 02:41:03.025402 r1
1572,sleep begin 2009-11-13 02:41:03.025402 r1,personal_hygiene begin 2009-11-13 07:31:51.083562 r1
1573,personal_hygiene begin 2009-11-13 07:31:51.083562 r1,sleep begin 2009-11-13 07:37:37.026151 r1
1574,sleep begin 2009-11-13 07:37:37.026151 r1,personal_hygiene begin 2009-11-13 07:51:34.049282 r1
1575,personal_hygiene begin 2009-11-13 07:51:34.049282 r1,work begin 2009-11-13 08:04:05.051466 r1
1576,work begin 2009-11-13 08:04:05.051466 r1,personal_hygiene begin 2009-11-13 08:30:07.026467 r1
1577,personal_hygiene begin 2009-11-13 08:30:07.026467 r1,work begin 2009-11-13 08:33:35.017474 r1
1578,work begin 2009-11-13 08:33:35.017474 r1,leave_home begin 2009-11-13 23:00:22.005193 r1
1579,leave_home begin 2009-11-13 23:00:22.005193 r1,enter_home begin 2009-11-13 23:08:27.027522 r1
1580,enter_home begin 2009-11-13 23:08:27.027522 r1,leave_home begin 2009-11-13 23:11:23.089813 r1
1581,leave_home begin 2009-11-13 23:11:23.089813 r1,enter_home begin 2009-11-14 00:05:21.013203 r1
1582,enter_home begin 2009-11-14 00:05:21.013203 r1,watch_tv begin 2009-11-14 00:06:07.040423 r1
1583,watch_tv begin 2009-11-14 00:06:07.040423 r1,personal_hygiene begin 2009-11-14 00:16:41.086294 r1
1584,personal_hygiene begin 2009-11-14 00:16:41.086294 r1,work begin 2009-11-14 00:20:35.015774 r1
1585,work begin 2009-11-14 00:20:35.015774 r1,personal_hygiene begin 2009-11-14 00:51:06.013606 r1
1586,personal_hygiene begin 2009-11-14 00:51:06.013606 r1,watch_tv begin 2009-11-14 00:58:36.039749 r1
1587,watch_tv begin 2009-11-14 00:58:36.039749 r1,personal_hygiene begin 2009-11-14 01:07:28.087518 r1
1588,personal_hygiene begin 2009-11-14 01:07:28.087518 r1,work begin 2009-11-14 01:14:40.064147 r1
1589,work begin 2009-11-14 01:14:40.064147 r1,personal_hygiene begin 2009-11-14 01:19:43.088159 r1
1590,personal_hygiene begin 2009-11-14 01:19:43.088159 r1,work begin 2009-11-14 01:23:15.059868 r1
1591,work begin 2009-11-14 01:23:15.059868 r1,sleep begin 2009-11-14 01:30:04.019045 r1
1592,sleep begin 2009-11-14 01:30:04.019045 r1,personal_hygiene begin 2009-11-14 07:23:18.013352 r1
1593,personal_hygiene begin 2009-11-14 07:23:18.013352 r1,work begin 2009-11-14 07:28:13.003286 r1
1594,work begin 2009-11-14 07:28:13.003286 r1,personal_hygiene begin 2009-11-14 07:44:05.095847 r1
1595,personal_hygiene begin 2009-11-14 07:44:05.095847 r1,personal_hygiene begin 2009-11-14 07:45:49.055741 r1
1596,personal_hygiene begin 2009-11-14 07:45:49.055741 r1,work begin 2009-11-14 07:48:02.043932 r1
1597,work begin 2009-11-14 07:48:02.043932 r1,leave_home begin 2009-11-14 07:50:59.097545 r1
1598,leave_home begin 2009-11-14 07:50:59.097545 r1,work begin 2009-11-14 23:00:00.060037 r1
1599,work begin 2009-11-14 23:00:00.060037 r1,personal_hygiene begin 2009-11-14 23:01:43.042682 r1
1600,personal_hygiene begin 2009-11-14 23:01:43.042682 r1,bathing begin 2009-11-14 23:09:12.047201 r1
1601,bathing begin 2009-11-14 23:09:12.047201 r1,personal_hygiene begin 2009-11-14 23:27:47.089108 r1
1602,personal_hygiene begin 2009-11-14 23:27:47.089108 r1,work begin 2009-11-14 23:31:21.099282 r1
1603,work begin 2009-11-14 23:31:21.099282 r1,sleep begin 2009-11-15 00:41:30.041577 r1
1604,sleep begin 2009-11-15 00:41:30.041577 r1,watch_tv begin 2009-11-15 05:33:13.002496 r1
1605,watch_tv begin 2009-11-15 05:33:13.002496 r1,personal_hygiene begin 2009-11-15 05:35:11.063509 r1
1606,personal_hygiene begin 2009-11-15 05:35:11.063509 r1,personal_hygiene begin 2009-11-15 05:45:19.057197 r1
1607,personal_hygiene begin 2009-11-15 05:45:19.057197 r1,watch_tv begin 2009-11-15 05:51:33.052304 r1
1608,watch_tv begin 2009-11-15 05:51:33.052304 r1,sleep begin 2009-11-15 06:02:38.084448 r1
1609,sleep begin 2009-11-15 06:02:38.084448 r1,meal_preparation begin 2009-11-15 23:00:49.094959 r1
1610,meal_preparation begin 2009-11-15 23:00:49.094959 r1,work begin 2009-11-15 23:09:55.008528 r1
1611,work begin 2009-11-15 23:09:55.008528 r1,work begin 2009-11-15 23:12:42.095153 r1
1612,work begin 2009-11-15 23:12:42.095153 r1,watch_tv begin 2009-11-15 23:15:35.076287 r1
1613,watch_tv begin 2009-11-15 23:15:35.076287 r1,personal_hygiene begin 2009-11-16 00:30:12.029602 r1
1614,personal_hygiene begin 2009-11-16 00:30:12.029602 r1,sleep begin 2009-11-16 00:47:22.098689 r1
1615,sleep begin 2009-11-16 00:47:22.098689 r1,personal_hygiene begin 2009-11-16 01:29:27.011294 r1
1616,personal_hygiene begin 2009-11-16 01:29:27.011294 r1,sleep begin 2009-11-16 01:33:39.002432 r1
1617,sleep begin 2009-11-16 01:33:39.002432 r1,sleep begin 2009-11-16 02:43:20.065562 r1
1618,sleep begin 2009-11-16 02:43:20.065562 r1,work begin 2009-11-16 07:56:23.099996 r1
1619,work begin 2009-11-16 07:56:23.099996 r1,personal_hygiene begin 2009-11-16 08:05:07.064297 r1
1620,personal_hygiene begin 2009-11-16 08:05:07.064297 r1,work begin 2009-11-16 08:07:43.058927 r1
1621,work begin 2009-11-16 08:07:43.058927 r1,leave_home begin 2009-11-16 08:21:08.088265 r1
1622,leave_home begin 2009-11-16 08:21:08.088265 r1,enter_home begin 2009-11-16 08:27:36.008329 r1
1623,enter_home begin 2009-11-16 08:27:36.008329 r1,personal_hygiene begin 2009-11-16 08:29:02.032448 r1
1624,personal_hygiene begin 2009-11-16 08:29:02.032448 r1,meal_preparation begin 2009-11-16 08:32:14.095243 r1
1625,meal_preparation begin 2009-11-16 08:32:14.095243 r1,watch_tv begin 2009-11-16 23:00:02.005221 r1
1626,watch_tv begin 2009-11-16 23:00:02.005221 r1,watch_tv begin 2009-11-16 23:05:09.088255 r1
1627,watch_tv begin 2009-11-16 23:05:09.088255 r1,meal_preparation begin 2009-11-16 23:18:34.050289 r1
1628,meal_preparation begin 2009-11-16 23:18:34.050289 r1,personal_hygiene begin 2009-11-16 23:20:13.035644 r1
1629,personal_hygiene begin 2009-11-16 23:20:13.035644 r1,personal_hygiene begin 2009-11-16 23:21:58.049794 r1
1630,personal_hygiene begin 2009-11-16 23:21:58.049794 r1,watch_tv begin 2009-11-16 23:28:56.095078 r1
1631,watch_tv begin 2009-11-16 23:28:56.095078 r1,meal_preparation begin 2009-11-17 00:03:47.097266 r1
1632,meal_preparation begin 2009-11-17 00:03:47.097266 r1,work begin 2009-11-17 00:07:06.052239 r1
1633,work begin 2009-11-17 00:07:06.052239 r1,meal_preparation begin 2009-11-17 00:10:36.038607 r1
1634,meal_preparation begin 2009-11-17 00:10:36.038607 r1,eating begin 2009-11-17 00:13:18.001026 r1
1635,eating begin 2009-11-17 00:13:18.001026 r1,watch_tv begin 2009-11-17 00:18:40.063481 r1
1636,watch_tv begin 2009-11-17 00:18:40.063481 r1,watch_tv begin 2009-11-17 01:31:09.018526 r1
1637,watch_tv begin 2009-11-17 01:31:09.018526 r1,sleep begin 2009-11-17 01:37:32.014142 r1
1638,sleep begin 2009-11-17 01:37:32.014142 r1,personal_hygiene begin 2009-11-17 08:45:28.091585 r1
1639,personal_hygiene begin 2009-11-17 08:45:28.091585 r1,work begin 2009-11-17 08:52:01.009138 r1
1640,work begin 2009-11-17 08:52:01.009138 r1,leave_home begin 2009-11-17 08:59:06.087926 r1
1641,leave_home begin 2009-11-17 08:59:06.087926 r1,work begin 2009-11-17 23:00:17.074268 r1
1642,work begin 2009-11-17 23:00:17.074268 r1,personal_hygiene begin 2009-11-17 23:08:43.004197 r1
1643,personal_hygiene begin 2009-11-17 23:08:43.004197 r1,sleep begin 2009-11-17 23:12:21.051865 r1
1644,sleep begin 2009-11-17 23:12:21.051865 r1,bed_toilet_transition begin 2009-11-18 01:51:12.035802 r1
1645,bed_toilet_transition begin 2009-11-18 01:51:12.035802 r1,personal_hygiene begin 2009-11-18 07:21:08.033396 r1
1646,personal_hygiene begin 2009-11-18 07:21:08.033396 r1,leave_home begin 2009-11-18 07:27:08.081271 r1
1647,leave_home begin 2009-11-18 07:27:08.081271 r1,enter_home begin 2009-11-19 00:43:43.054048 r1
1648,enter_home begin 2009-11-19 00:43:43.054048 r1,meal_preparation begin 2009-11-19 00:44:20.093324 r1
1649,meal_preparation begin 2009-11-19 00:44:20.093324 r1,personal_hygiene begin 2009-11-19 00:48:34.001531 r1
1650,personal_hygiene begin 2009-11-19 00:48:34.001531 r1,meal_preparation begin 2009-11-19 00:54:03.023949 r1
1651,meal_preparation begin 2009-11-19 00:54:03.023949 r1,personal_hygiene begin 2009-11-19 01:59:25.036491 r1
1652,personal_hygiene begin 2009-11-19 01:59:25.036491 r1,work begin 2009-11-19 02:01:43.012511 r1
1653,work begin 2009-11-19 02:01:43.012511 r1,personal_hygiene begin 2009-11-19 02:06:56.038639 r1
1654,personal_hygiene begin 2009-11-19 02:06:56.038639 r1,sleep begin 2009-11-19 02:11:12.073205 r1
1655,sleep begin 2009-11-19 02:11:12.073205 r1,personal_hygiene begin 2009-11-19 02:36:34.055319 r1
1656,personal_hygiene begin 2009-11-19 02:36:34.055319 r1,sleep begin 2009-11-19 02:41:36.088203 r1
1657,sleep begin 2009-11-19 02:41:36.088203 r1,leave_home begin 2009-11-19 23:13:16.022113 r1
1658,leave_home begin 2009-11-19 23:13:16.022113 r1,meal_preparation begin 2009-11-19 23:13:37.080554 r1
1659,meal_preparation begin 2009-11-19 23:13:37.080554 r1,sleep begin 2009-11-19 23:48:02.054614 r1
1660,sleep begin 2009-11-19 23:48:02.054614 r1,work begin 2009-11-20 06:47:03.000452 r1
1661,work begin 2009-11-20 06:47:03.000452 r1,personal_hygiene begin 2009-11-20 06:53:28.022585 r1
1662,personal_hygiene begin 2009-11-20 06:53:28.022585 r1,personal_hygiene begin 2009-11-20 07:10:30.060087 r1
1663,personal_hygiene begin 2009-11-20 07:10:30.060087 r1,work begin 2009-11-20 07:16:02.093019 r1
1664,work begin 2009-11-20 07:16:02.093019 r1,leave_home begin 2009-11-20 07:23:04.045742 r1
1665,leave_home begin 2009-11-20 07:23:04.045742 r1,sleep begin 2009-11-20 23:00:48.022569 r1
1666,sleep begin 2009-11-20 23:00:48.022569 r1,bed_toilet_transition begin 2009-11-20 23:14:41.086213 r1
1667,bed_toilet_transition begin 2009-11-20 23:14:41.086213 r1,bed_toilet_transition begin 2009-11-20 23:31:04.035204 r1
1668,bed_toilet_transition begin 2009-11-20 23:31:04.035204 r1,bed_toilet_transition begin 2009-11-21 04:21:35.010052 r1
1669,bed_toilet_transition begin 2009-11-21 04:21:35.010052 r1,personal_hygiene begin 2009-11-21 08:00:42.068497 r1
1670,personal_hygiene begin 2009-11-21 08:00:42.068497 r1,sleep begin 2009-11-21 08:02:28.005175 r1
1671,sleep begin 2009-11-21 08:02:28.005175 r1,enter_home begin 2009-11-21 23:59:08.043554 r1
1672,enter_home begin 2009-11-21 23:59:08.043554 r1,personal_hygiene begin 2009-11-22 00:01:40.012785 r1
1673,personal_hygiene begin 2009-11-22 00:01:40.012785 r1,personal_hygiene begin 2009-11-22 00:05:11.007583 r1
1674,personal_hygiene begin 2009-11-22 00:05:11.007583 r1,sleep begin 2009-11-22 00:15:28.049236 r1
1675,sleep begin 2009-11-22 00:15:28.049236 r1,personal_hygiene begin 2009-11-22 07:43:25.045728 r1
1676,personal_hygiene begin 2009-11-22 07:43:25.045728 r1,personal_hygiene begin 2009-11-22 07:54:08.034404 r1
1677,personal_hygiene begin 2009-11-22 07:54:08.034404 r1,work begin 2009-11-22 07:59:10.005846 r1
1678,work begin 2009-11-22 07:59:10.005846 r1,personal_hygiene begin 2009-11-22 08:08:10.026781 r1
1679,personal_hygiene begin 2009-11-22 08:08:10.026781 r1,meal_preparation begin 2009-11-22 08:10:44.087764 r1
1680,meal_preparation begin 2009-11-22 08:10:44.087764 r1,leave_home begin 2009-11-22 08:12:40.014207 r1
1681,leave_home begin 2009-11-22 08:12:40.014207 r1,meal_preparation begin 2009-11-22 23:03:05.040094 r1
1682,meal_preparation begin 2009-11-22 23:03:05.040094 r1,eating begin 2009-11-22 23:07:39.033501 r1
1683,eating begin 2009-11-22 23:07:39.033501 r1,watch_tv begin 2009-11-22 23:16:14.058542 r1
1684,watch_tv begin 2009-11-22 23:16:14.058542 r1,personal_hygiene begin 2009-11-23 01:44:41.045591 r1
1685,personal_hygiene begin 2009-11-23 01:44:41.045591 r1,work begin 2009-11-23 01:55:31.019344 r1
1686,work begin 2009-11-23 01:55:31.019344 r1,sleep begin 2009-11-23 02:05:17.048243 r1
1687,sleep begin 2009-11-23 02:05:17.048243 r1,enter_home begin 2009-11-23 23:47:47.074287 r1
1688,enter_home begin 2009-11-23 23:47:47.074287 r1,work begin 2009-11-23 23:51:13.089439 r1
1689,work begin 2009-11-23 23:51:13.089439 r1,meal_preparation begin 2009-11-24 00:11:12.086518 r1
1690,meal_preparation begin 2009-11-24 00:11:12.086518 r1,eating begin 2009-11-24 00:40:57.047482 r1
1691,eating begin 2009-11-24 00:40:57.047482 r1,personal_hygiene begin 2009-11-24 01:09:08.091466 r1
1692,personal_hygiene begin 2009-11-24 01:09:08.091466 r1,personal_hygiene begin 2009-11-24 01:21:08.002788 r1
1693,personal_hygiene begin 2009-11-24 01:21:08.002788 r1,sleep begin 2009-11-24 01:22:15.052484 r1
1694,sleep begin 2009-11-24 01:22:15.052484 r1,work begin 2009-11-24 08:24:53.000519 r1
1695,work begin 2009-11-24 08:24:53.000519 r1,leave_home begin 2009-11-24 08:28:36.064668 r1
1696,leave_home begin 2009-11-24 08:28:36.064668 r1,watch_tv begin 2009-11-24 23:00:02.091535 r1
1697,watch_tv begin 2009-11-24 23:00:02.091535 r1,personal_hygiene begin 2009-11-25 01:03:22.080893 r1
1698,personal_hygiene begin 2009-11-25 01:03:22.080893 r1,sleep begin 2009-11-25 01:09:18.020753 r1
1699,sleep begin 2009-11-25 01:09:18.020753 r1,enter_home begin 2009-11-27 00:18:40.074118 r1
1700,enter_home begin 2009-11-27 00:18:40.074118 r1,meal_preparation begin 2009-11-27 00:19:32.064569 r1
1701,meal_preparation begin 2009-11-27 00:19:32.064569 r1,eating begin 2009-11-27 00:33:51.001887 r1
1702,eating begin 2009-11-27 00:33:51.001887 r1,sleep begin 2009-11-27 00:59:03.047693 r1
1703,sleep begin 2009-11-27 00:59:03.047693 r1,personal_hygiene begin 2009-11-27 05:35:28.022781 r1
1704,personal_hygiene begin 2009-11-27 05:35:28.022781 r1,work begin 2009-11-27 05:37:07.033905 r1
1705,work begin 2009-11-27 05:37:07.033905 r1,personal_hygiene begin 2009-11-27 05:51:54.041566 r1
1706,personal_hygiene begin 2009-11-27 05:51:54.041566 r1,leave_home begin 2009-11-27 05:54:18.079186 r1
1707,leave_home begin 2009-11-27 05:54:18.079186 r1,watch_tv begin 2009-11-27 23:13:16.029485 r1
1708,watch_tv begin 2009-11-27 23:13:16.029485 r1,meal_preparation begin 2009-11-27 23:24:13.055885 r1
1709,meal_preparation begin 2009-11-27 23:24:13.055885 r1,work begin 2009-11-27 23:41:31.071848 r1
1710,work begin 2009-11-27 23:41:31.071848 r1,sleep begin 2009-11-28 00:21:05.012005 r1
1711,sleep begin 2009-11-28 00:21:05.012005 r1,personal_hygiene begin 2009-11-28 04:26:41.045518 r1
1712,personal_hygiene begin 2009-11-28 04:26:41.045518 r1,personal_hygiene begin 2009-11-28 04:29:07.018023 r1
1713,personal_hygiene begin 2009-11-28 04:29:07.018023 r1,personal_hygiene begin 2009-11-28 04:32:23.024816 r1
1714,personal_hygiene begin 2009-11-28 04:32:23.024816 r1,work begin 2009-11-28 04:33:49.072318 r1
1715,work begin 2009-11-28 04:33:49.072318 r1,personal_hygiene begin 2009-11-28 04:42:45.002369 r1
1716,personal_hygiene begin 2009-11-28 04:42:45.002369 r1,work begin 2009-11-28 04:44:07.074351 r1
